week_start,iso3,disease_code,entity_key,true_latent_outbreaks,detected_outbreaks,eventually_notified_outbreaks,true_ascertainment,true_suitability,usage,data_realism
2025-07-28,ROU,HPAI,ROU|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-07-28,BGR,HPAI,BGR|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-07-28,SRB,HPAI,SRB|HPAI,0,0,0,0.56,0.1315,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-07-28,UKR,HPAI,UKR|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-07-28,MDA,HPAI,MDA|HPAI,0,0,0,0.29,0.0743,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-07-28,RUS,HPAI,RUS|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-07-28,TUR,HPAI,TUR|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-07-28,GEO,HPAI,GEO|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-07-28,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-07-28,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-07-28,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-07-28,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,FRA,HPAI,FRA|HPAI,0,0,0,0.82,0.0543,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,DEU,HPAI,DEU|HPAI,0,0,0,0.82,0.0895,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,NLD,HPAI,NLD|HPAI,0,0,0,0.82,0.0578,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,BEL,HPAI,BEL|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,ITA,HPAI,ITA|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,ESP,HPAI,ESP|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,POL,HPAI,POL|HPAI,0,0,0,0.56,0.0977,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,HUN,HPAI,HUN|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,ROU,HPAI,ROU|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,BGR,HPAI,BGR|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,SRB,HPAI,SRB|HPAI,0,0,0,0.56,0.1043,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,UKR,HPAI,UKR|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,MDA,HPAI,MDA|HPAI,0,0,0,0.29,0.1264,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,RUS,HPAI,RUS|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,TUR,HPAI,TUR|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,GEO,HPAI,GEO|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-04,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,FRA,HPAI,FRA|HPAI,0,0,0,0.82,0.0786,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,DEU,HPAI,DEU|HPAI,0,0,0,0.82,0.0815,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,NLD,HPAI,NLD|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,BEL,HPAI,BEL|HPAI,0,0,0,0.82,0.0729,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,ITA,HPAI,ITA|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,ESP,HPAI,ESP|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,POL,HPAI,POL|HPAI,0,0,0,0.56,0.0754,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,HUN,HPAI,HUN|HPAI,0,0,0,0.56,0.1076,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,ROU,HPAI,ROU|HPAI,0,0,0,0.56,0.0512,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,BGR,HPAI,BGR|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,SRB,HPAI,SRB|HPAI,0,0,0,0.56,0.0942,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,UKR,HPAI,UKR|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,MDA,HPAI,MDA|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,RUS,HPAI,RUS|HPAI,0,0,0,0.56,0.1808,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,TUR,HPAI,TUR|HPAI,0,0,0,0.56,0.0616,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,GEO,HPAI,GEO|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-11,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,FRA,HPAI,FRA|HPAI,0,0,0,0.82,0.1172,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,DEU,HPAI,DEU|HPAI,0,0,0,0.82,0.0557,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,NLD,HPAI,NLD|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,BEL,HPAI,BEL|HPAI,0,0,0,0.82,0.0708,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,ITA,HPAI,ITA|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,ESP,HPAI,ESP|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,POL,HPAI,POL|HPAI,0,0,0,0.56,0.0543,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,HUN,HPAI,HUN|HPAI,0,0,0,0.56,0.0528,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,ROU,HPAI,ROU|HPAI,0,0,0,0.56,0.1278,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,BGR,HPAI,BGR|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,SRB,HPAI,SRB|HPAI,0,0,0,0.56,0.0902,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,UKR,HPAI,UKR|HPAI,0,0,0,0.29,0.0761,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,MDA,HPAI,MDA|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,RUS,HPAI,RUS|HPAI,0,0,0,0.56,0.2841,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,TUR,HPAI,TUR|HPAI,0,0,0,0.56,0.0708,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,GEO,HPAI,GEO|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-18,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,FRA,HPAI,FRA|HPAI,0,0,0,0.82,0.0947,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,DEU,HPAI,DEU|HPAI,0,0,0,0.82,0.1462,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,NLD,HPAI,NLD|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,BEL,HPAI,BEL|HPAI,0,0,0,0.82,0.1469,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,ITA,HPAI,ITA|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,ESP,HPAI,ESP|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,POL,HPAI,POL|HPAI,0,0,0,0.56,0.1797,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,HUN,HPAI,HUN|HPAI,0,0,0,0.56,0.0816,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,ROU,HPAI,ROU|HPAI,0,0,0,0.56,0.347,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,BGR,HPAI,BGR|HPAI,0,0,0,0.56,0.0683,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,SRB,HPAI,SRB|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,UKR,HPAI,UKR|HPAI,0,0,0,0.29,0.1746,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,MDA,HPAI,MDA|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,RUS,HPAI,RUS|HPAI,0,0,0,0.56,0.4635,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,TUR,HPAI,TUR|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,GEO,HPAI,GEO|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-08-25,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,FRA,HPAI,FRA|HPAI,0,0,0,0.82,0.1585,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,DEU,HPAI,DEU|HPAI,0,0,0,0.82,0.1088,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,NLD,HPAI,NLD|HPAI,0,0,0,0.82,0.1,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,BEL,HPAI,BEL|HPAI,0,0,0,0.82,0.2203,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,ITA,HPAI,ITA|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,ESP,HPAI,ESP|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,POL,HPAI,POL|HPAI,0,0,0,0.56,0.1169,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,HUN,HPAI,HUN|HPAI,0,0,0,0.56,0.1335,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,ROU,HPAI,ROU|HPAI,1,1,1,0.56,0.2808,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,BGR,HPAI,BGR|HPAI,0,0,0,0.56,0.1057,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,SRB,HPAI,SRB|HPAI,0,0,0,0.56,0.0825,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,UKR,HPAI,UKR|HPAI,0,0,0,0.29,0.1827,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,MDA,HPAI,MDA|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,RUS,HPAI,RUS|HPAI,0,0,0,0.56,0.6617,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,TUR,HPAI,TUR|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,GEO,HPAI,GEO|HPAI,0,0,0,0.29,0.0822,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-01,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,FRA,HPAI,FRA|HPAI,0,0,0,0.82,0.1928,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,DEU,HPAI,DEU|HPAI,0,0,0,0.82,0.1965,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,NLD,HPAI,NLD|HPAI,0,0,0,0.82,0.2606,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,BEL,HPAI,BEL|HPAI,0,0,0,0.82,0.5638,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,ITA,HPAI,ITA|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,ESP,HPAI,ESP|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,POL,HPAI,POL|HPAI,0,0,0,0.56,0.082,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,HUN,HPAI,HUN|HPAI,0,0,0,0.56,0.1829,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,ROU,HPAI,ROU|HPAI,0,0,0,0.56,0.2618,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,BGR,HPAI,BGR|HPAI,0,0,0,0.56,0.1873,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,SRB,HPAI,SRB|HPAI,0,0,0,0.56,0.065,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,UKR,HPAI,UKR|HPAI,0,0,0,0.29,0.1128,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,MDA,HPAI,MDA|HPAI,0,0,0,0.29,0.0824,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,RUS,HPAI,RUS|HPAI,0,0,0,0.56,0.6431,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,TUR,HPAI,TUR|HPAI,0,0,0,0.56,0.0531,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,GEO,HPAI,GEO|HPAI,0,0,0,0.29,0.1468,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-08,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,FRA,HPAI,FRA|HPAI,0,0,0,0.82,0.4525,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,DEU,HPAI,DEU|HPAI,0,0,0,0.82,0.3719,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,NLD,HPAI,NLD|HPAI,0,0,0,0.82,0.3471,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,BEL,HPAI,BEL|HPAI,0,0,0,0.82,0.6063,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,ITA,HPAI,ITA|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,ESP,HPAI,ESP|HPAI,0,0,0,0.82,0.0784,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,POL,HPAI,POL|HPAI,0,0,0,0.56,0.1436,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,HUN,HPAI,HUN|HPAI,0,0,0,0.56,0.3512,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,ROU,HPAI,ROU|HPAI,0,0,0,0.56,0.414,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,BGR,HPAI,BGR|HPAI,0,0,0,0.56,0.126,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,SRB,HPAI,SRB|HPAI,0,0,0,0.56,0.1649,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,UKR,HPAI,UKR|HPAI,0,0,0,0.29,0.265,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,MDA,HPAI,MDA|HPAI,0,0,0,0.29,0.2196,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,RUS,HPAI,RUS|HPAI,0,0,0,0.56,0.864,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,TUR,HPAI,TUR|HPAI,0,0,0,0.56,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,GEO,HPAI,GEO|HPAI,0,0,0,0.29,0.183,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.0541,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.0668,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-15,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.0508,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,FRA,HPAI,FRA|HPAI,0,0,0,0.82,0.3491,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,DEU,HPAI,DEU|HPAI,0,0,0,0.82,0.5531,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,NLD,HPAI,NLD|HPAI,0,0,0,0.82,0.5606,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,BEL,HPAI,BEL|HPAI,0,0,0,0.82,0.7749,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,ITA,HPAI,ITA|HPAI,0,0,0,0.82,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,ESP,HPAI,ESP|HPAI,0,0,0,0.82,0.1477,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,POL,HPAI,POL|HPAI,0,0,0,0.56,0.5328,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,HUN,HPAI,HUN|HPAI,0,0,0,0.56,0.452,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,ROU,HPAI,ROU|HPAI,1,0,0,0.56,0.9339,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,BGR,HPAI,BGR|HPAI,0,0,0,0.56,0.1361,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,SRB,HPAI,SRB|HPAI,0,0,0,0.56,0.293,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,UKR,HPAI,UKR|HPAI,0,0,0,0.29,0.3407,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,MDA,HPAI,MDA|HPAI,0,0,0,0.29,0.4227,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,RUS,HPAI,RUS|HPAI,0,0,0,0.56,0.7762,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,TUR,HPAI,TUR|HPAI,0,0,0,0.56,0.0853,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,GEO,HPAI,GEO|HPAI,0,0,0,0.29,0.2181,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.0525,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.1593,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-22,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.0744,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,FRA,HPAI,FRA|HPAI,0,0,0,0.82,0.5731,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,DEU,HPAI,DEU|HPAI,0,0,0,0.82,0.5085,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,NLD,HPAI,NLD|HPAI,0,0,0,0.82,0.9992,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,BEL,HPAI,BEL|HPAI,0,0,0,0.82,0.5994,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,ITA,HPAI,ITA|HPAI,0,0,0,0.82,0.135,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,ESP,HPAI,ESP|HPAI,0,0,0,0.82,0.3642,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,POL,HPAI,POL|HPAI,0,0,0,0.56,0.6286,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,HUN,HPAI,HUN|HPAI,0,0,0,0.56,0.4259,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,ROU,HPAI,ROU|HPAI,1,1,1,0.56,0.5637,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,BGR,HPAI,BGR|HPAI,0,0,0,0.56,0.267,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,SRB,HPAI,SRB|HPAI,0,0,0,0.56,0.6082,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,UKR,HPAI,UKR|HPAI,0,0,0,0.29,0.5478,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,MDA,HPAI,MDA|HPAI,0,0,0,0.29,0.4654,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,RUS,HPAI,RUS|HPAI,0,0,0,0.56,0.6938,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,TUR,HPAI,TUR|HPAI,0,0,0,0.56,0.1336,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,GEO,HPAI,GEO|HPAI,0,0,0,0.29,0.3419,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,ISR,HPAI,ISR|HPAI,0,0,0,0.82,0.1045,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,EGY,HPAI,EGY|HPAI,0,0,0,0.29,0.05,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,TUN,HPAI,TUN|HPAI,0,0,0,0.29,0.2789,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-09-29,MAR,HPAI,MAR|HPAI,0,0,0,0.29,0.1414,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-10-06,FRA,HPAI,FRA|HPAI,0,0,0,0.82,0.8788,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-10-06,DEU,HPAI,DEU|HPAI,0,0,0,0.82,1.1359,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-10-06,NLD,HPAI,NLD|HPAI,0,0,0,0.82,1.3857,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-10-06,BEL,HPAI,BEL|HPAI,0,0,0,0.82,0.7991,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-10-06,ITA,HPAI,ITA|HPAI,0,0,0,0.82,0.1693,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-10-06,ESP,HPAI,ESP|HPAI,0,0,0,0.82,0.776,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-10-06,POL,HPAI,POL|HPAI,0,0,0,0.56,1.0629,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
2025-10-06,HUN,HPAI,HUN|HPAI,0,0,0,0.56,0.6924,EVALUATION_ONLY__NEVER_A_FEATURE,synthetic
