week_start,iso3,t2m_mean_c,t2m_min_c,t2m_max_c,total_precipitation_mm,relative_humidity_pct,wind_speed_10m_ms,aggregation,release_lag_days,data_realism
2022-06-20,TUR,21.054,16.454,26.154,20.051,51.94,3.401,country_area_weighted_mean,6,synthetic
2022-06-20,GEO,23.096,18.496,28.196,25.739,59.21,3.515,country_area_weighted_mean,6,synthetic
2022-06-20,ISR,26.19,21.59,31.29,10.497,55.64,3.21,country_area_weighted_mean,6,synthetic
2022-06-20,EGY,27.342,22.742,32.442,13.325,49.45,3.267,country_area_weighted_mean,6,synthetic
2022-06-20,TUN,22.952,18.352,28.052,33.453,54.09,3.669,country_area_weighted_mean,6,synthetic
2022-06-20,MAR,24.11,19.51,29.21,12.369,54.36,3.247,country_area_weighted_mean,6,synthetic
2022-06-27,FRA,23.671,19.071,28.771,29.595,57.33,3.592,country_area_weighted_mean,6,synthetic
2022-06-27,DEU,20.992,16.392,26.092,16.616,63.01,3.332,country_area_weighted_mean,6,synthetic
2022-06-27,NLD,19.614,15.014,24.714,21.589,59.28,3.432,country_area_weighted_mean,6,synthetic
2022-06-27,BEL,21.5,16.9,26.6,19.27,55.37,3.385,country_area_weighted_mean,6,synthetic
2022-06-27,ITA,25.44,20.84,30.54,17.421,58.0,3.348,country_area_weighted_mean,6,synthetic
2022-06-27,ESP,22.808,18.208,27.908,30.865,60.52,3.617,country_area_weighted_mean,6,synthetic
2022-06-27,POL,18.99,14.39,24.09,20.574,57.5,3.411,country_area_weighted_mean,6,synthetic
2022-06-27,HUN,24.641,20.041,29.741,50.224,66.12,4.004,country_area_weighted_mean,6,synthetic
2022-06-27,ROU,22.27,17.67,27.37,28.858,61.56,3.577,country_area_weighted_mean,6,synthetic
2022-06-27,BGR,22.393,17.793,27.493,37.212,62.32,3.744,country_area_weighted_mean,6,synthetic
2022-06-27,SRB,25.279,20.679,30.379,18.683,56.08,3.374,country_area_weighted_mean,6,synthetic
2022-06-27,UKR,21.841,17.241,26.941,23.762,52.84,3.475,country_area_weighted_mean,6,synthetic
2022-06-27,MDA,24.566,19.966,29.666,17.138,54.89,3.343,country_area_weighted_mean,6,synthetic
2022-06-27,RUS,21.696,17.096,26.796,23.678,55.02,3.474,country_area_weighted_mean,6,synthetic
2022-06-27,TUR,21.063,16.463,26.163,22.314,52.84,3.446,country_area_weighted_mean,6,synthetic
2022-06-27,GEO,23.267,18.667,28.367,25.13,63.94,3.503,country_area_weighted_mean,6,synthetic
2022-06-27,ISR,24.691,20.091,29.791,18.822,58.64,3.376,country_area_weighted_mean,6,synthetic
2022-06-27,EGY,28.698,24.098,33.798,21.333,52.48,3.427,country_area_weighted_mean,6,synthetic
2022-06-27,TUN,23.625,19.025,28.725,25.134,56.02,3.503,country_area_weighted_mean,6,synthetic
2022-06-27,MAR,25.204,20.604,30.304,22.996,59.22,3.46,country_area_weighted_mean,6,synthetic
2022-07-04,FRA,23.248,18.648,28.348,19.487,49.12,3.39,country_area_weighted_mean,6,synthetic
2022-07-04,DEU,21.051,16.451,26.151,20.894,63.09,3.418,country_area_weighted_mean,6,synthetic
2022-07-04,NLD,22.103,17.503,27.203,13.967,59.94,3.279,country_area_weighted_mean,6,synthetic
2022-07-04,BEL,23.029,18.429,28.129,11.483,55.36,3.23,country_area_weighted_mean,6,synthetic
2022-07-04,ITA,24.178,19.578,29.278,22.947,60.33,3.459,country_area_weighted_mean,6,synthetic
2022-07-04,ESP,23.857,19.257,28.957,16.777,57.49,3.336,country_area_weighted_mean,6,synthetic
2022-07-04,POL,20.534,15.934,25.634,15.936,54.35,3.319,country_area_weighted_mean,6,synthetic
2022-07-04,HUN,25.34,20.74,30.44,36.392,59.43,3.728,country_area_weighted_mean,6,synthetic
2022-07-04,ROU,23.784,19.184,28.884,43.965,65.12,3.879,country_area_weighted_mean,6,synthetic
2022-07-04,BGR,22.856,18.256,27.956,20.17,57.02,3.403,country_area_weighted_mean,6,synthetic
2022-07-04,SRB,23.818,19.218,28.918,17.581,55.43,3.352,country_area_weighted_mean,6,synthetic
2022-07-04,UKR,23.561,18.961,28.661,35.814,54.31,3.716,country_area_weighted_mean,6,synthetic
2022-07-04,MDA,23.679,19.079,28.779,25.553,54.72,3.511,country_area_weighted_mean,6,synthetic
2022-07-04,RUS,22.914,18.314,28.014,18.448,49.94,3.369,country_area_weighted_mean,6,synthetic
2022-07-04,TUR,22.688,18.088,27.788,17.193,53.53,3.344,country_area_weighted_mean,6,synthetic
2022-07-04,GEO,22.984,18.384,28.084,20.726,59.62,3.415,country_area_weighted_mean,6,synthetic
2022-07-04,ISR,26.215,21.615,31.315,17.808,56.7,3.356,country_area_weighted_mean,6,synthetic
2022-07-04,EGY,30.387,25.787,35.487,20.707,50.47,3.414,country_area_weighted_mean,6,synthetic
2022-07-04,TUN,24.415,19.815,29.515,18.794,50.93,3.376,country_area_weighted_mean,6,synthetic
2022-07-04,MAR,25.014,20.414,30.114,33.579,56.43,3.672,country_area_weighted_mean,6,synthetic
2022-07-11,FRA,22.953,18.353,28.053,12.03,54.15,3.241,country_area_weighted_mean,6,synthetic
2022-07-11,DEU,23.407,18.807,28.507,26.861,56.99,3.537,country_area_weighted_mean,6,synthetic
2022-07-11,NLD,23.951,19.351,29.051,18.461,56.86,3.369,country_area_weighted_mean,6,synthetic
2022-07-11,BEL,24.175,19.575,29.275,22.153,58.9,3.443,country_area_weighted_mean,6,synthetic
2022-07-11,ITA,25.356,20.756,30.456,23.48,58.04,3.47,country_area_weighted_mean,6,synthetic
2022-07-11,ESP,24.303,19.703,29.403,12.684,51.42,3.254,country_area_weighted_mean,6,synthetic
2022-07-11,POL,23.784,19.184,28.884,19.254,53.85,3.385,country_area_weighted_mean,6,synthetic
2022-07-11,HUN,26.245,21.645,31.345,20.515,51.26,3.41,country_area_weighted_mean,6,synthetic
2022-07-11,ROU,25.488,20.888,30.588,33.61,57.45,3.672,country_area_weighted_mean,6,synthetic
2022-07-11,BGR,22.107,17.507,27.207,16.813,58.22,3.336,country_area_weighted_mean,6,synthetic
2022-07-11,SRB,25.022,20.422,30.122,22.337,57.24,3.447,country_area_weighted_mean,6,synthetic
2022-07-11,UKR,24.13,19.53,29.23,34.275,58.84,3.686,country_area_weighted_mean,6,synthetic
2022-07-11,MDA,25.289,20.689,30.389,28.535,57.25,3.571,country_area_weighted_mean,6,synthetic
2022-07-11,RUS,22.612,18.012,27.712,28.239,58.55,3.565,country_area_weighted_mean,6,synthetic
2022-07-11,TUR,22.287,17.687,27.387,15.883,54.15,3.318,country_area_weighted_mean,6,synthetic
2022-07-11,GEO,26.064,21.464,31.164,14.232,50.84,3.285,country_area_weighted_mean,6,synthetic
2022-07-11,ISR,28.688,24.088,33.788,14.363,52.56,3.287,country_area_weighted_mean,6,synthetic
2022-07-11,EGY,30.075,25.475,35.175,27.625,50.26,3.552,country_area_weighted_mean,6,synthetic
2022-07-11,TUN,26.593,21.993,31.693,16.302,49.06,3.326,country_area_weighted_mean,6,synthetic
2022-07-11,MAR,22.499,17.899,27.599,47.039,63.0,3.941,country_area_weighted_mean,6,synthetic
2022-07-18,FRA,20.425,15.825,25.525,21.52,60.95,3.43,country_area_weighted_mean,6,synthetic
2022-07-18,DEU,22.783,18.183,27.883,30.186,59.68,3.604,country_area_weighted_mean,6,synthetic
2022-07-18,NLD,23.3,18.7,28.4,18.709,55.9,3.374,country_area_weighted_mean,6,synthetic
2022-07-18,BEL,25.595,20.995,30.695,31.511,57.49,3.63,country_area_weighted_mean,6,synthetic
2022-07-18,ITA,28.243,23.643,33.343,16.076,56.25,3.322,country_area_weighted_mean,6,synthetic
2022-07-18,ESP,24.242,19.642,29.342,23.929,53.55,3.479,country_area_weighted_mean,6,synthetic
2022-07-18,POL,23.328,18.728,28.428,19.642,54.56,3.393,country_area_weighted_mean,6,synthetic
2022-07-18,HUN,27.022,22.422,32.122,16.548,50.96,3.331,country_area_weighted_mean,6,synthetic
2022-07-18,ROU,24.336,19.736,29.436,22.862,55.19,3.457,country_area_weighted_mean,6,synthetic
2022-07-18,BGR,22.496,17.896,27.596,16.894,52.28,3.338,country_area_weighted_mean,6,synthetic
2022-07-18,SRB,24.007,19.407,29.107,23.494,59.69,3.47,country_area_weighted_mean,6,synthetic
2022-07-18,UKR,27.195,22.595,32.295,24.938,52.74,3.499,country_area_weighted_mean,6,synthetic
2022-07-18,MDA,25.742,21.142,30.842,24.78,61.31,3.496,country_area_weighted_mean,6,synthetic
2022-07-18,RUS,22.32,17.72,27.42,30.788,61.36,3.616,country_area_weighted_mean,6,synthetic
2022-07-18,TUR,24.528,19.928,29.628,15.599,52.23,3.312,country_area_weighted_mean,6,synthetic
2022-07-18,GEO,25.765,21.165,30.865,11.975,49.52,3.24,country_area_weighted_mean,6,synthetic
2022-07-18,ISR,27.882,23.282,32.982,14.143,54.67,3.283,country_area_weighted_mean,6,synthetic
2022-07-18,EGY,29.343,24.743,34.443,11.853,45.05,3.237,country_area_weighted_mean,6,synthetic
2022-07-18,TUN,27.236,22.636,32.336,23.682,52.74,3.474,country_area_weighted_mean,6,synthetic
2022-07-18,MAR,23.953,19.353,29.053,29.387,56.92,3.588,country_area_weighted_mean,6,synthetic
2022-07-25,FRA,23.492,18.892,28.592,30.065,60.31,3.601,country_area_weighted_mean,6,synthetic
2022-07-25,DEU,23.448,18.848,28.548,28.094,61.79,3.562,country_area_weighted_mean,6,synthetic
2022-07-25,NLD,25.474,20.874,30.574,10.267,54.97,3.205,country_area_weighted_mean,6,synthetic
2022-07-25,BEL,25.114,20.514,30.214,13.849,53.02,3.277,country_area_weighted_mean,6,synthetic
2022-07-25,ITA,27.201,22.601,32.301,14.406,55.74,3.288,country_area_weighted_mean,6,synthetic
2022-07-25,ESP,25.476,20.876,30.576,13.387,55.65,3.268,country_area_weighted_mean,6,synthetic
2022-07-25,POL,23.734,19.134,28.834,23.502,58.37,3.47,country_area_weighted_mean,6,synthetic
2022-07-25,HUN,27.224,22.624,32.324,21.563,55.13,3.431,country_area_weighted_mean,6,synthetic
2022-07-25,ROU,25.33,20.73,30.43,15.349,53.42,3.307,country_area_weighted_mean,6,synthetic
2022-07-25,BGR,23.06,18.46,28.16,23.734,57.25,3.475,country_area_weighted_mean,6,synthetic
2022-07-25,SRB,25.364,20.764,30.464,18.391,50.95,3.368,country_area_weighted_mean,6,synthetic
2022-07-25,UKR,26.287,21.687,31.387,21.641,52.39,3.433,country_area_weighted_mean,6,synthetic
2022-07-25,MDA,24.057,19.457,29.157,34.1,60.08,3.682,country_area_weighted_mean,6,synthetic
2022-07-25,RUS,24.506,19.906,29.606,28.14,57.77,3.563,country_area_weighted_mean,6,synthetic
2022-07-25,TUR,22.574,17.974,27.674,17.49,54.4,3.35,country_area_weighted_mean,6,synthetic
2022-07-25,GEO,26.684,22.084,31.784,13.21,48.83,3.264,country_area_weighted_mean,6,synthetic
2022-07-25,ISR,26.169,21.569,31.269,17.566,54.26,3.351,country_area_weighted_mean,6,synthetic
2022-07-25,EGY,28.213,23.613,33.313,12.16,50.93,3.243,country_area_weighted_mean,6,synthetic
2022-07-25,TUN,27.158,22.558,32.258,17.448,55.33,3.349,country_area_weighted_mean,6,synthetic
2022-07-25,MAR,25.542,20.942,30.642,19.856,55.7,3.397,country_area_weighted_mean,6,synthetic
2022-08-01,FRA,23.842,19.242,28.942,31.023,57.06,3.62,country_area_weighted_mean,6,synthetic
2022-08-01,DEU,23.029,18.429,28.129,29.204,60.86,3.584,country_area_weighted_mean,6,synthetic
2022-08-01,NLD,24.935,20.335,30.035,16.365,54.4,3.327,country_area_weighted_mean,6,synthetic
2022-08-01,BEL,23.996,19.396,29.096,18.893,53.26,3.378,country_area_weighted_mean,6,synthetic
2022-08-01,ITA,26.683,22.083,31.783,11.951,50.64,3.239,country_area_weighted_mean,6,synthetic
2022-08-01,ESP,25.489,20.889,30.589,9.649,54.13,3.193,country_area_weighted_mean,6,synthetic
2022-08-01,POL,21.799,17.199,26.899,34.067,60.81,3.681,country_area_weighted_mean,6,synthetic
2022-08-01,HUN,27.281,22.681,32.381,14.641,50.35,3.293,country_area_weighted_mean,6,synthetic
2022-08-01,ROU,24.095,19.495,29.195,7.859,54.56,3.157,country_area_weighted_mean,6,synthetic
2022-08-01,BGR,24.018,19.418,29.118,20.628,51.28,3.413,country_area_weighted_mean,6,synthetic
2022-08-01,SRB,25.7,21.1,30.8,12.879,50.47,3.258,country_area_weighted_mean,6,synthetic
2022-08-01,UKR,26.023,21.423,31.123,26.73,53.28,3.535,country_area_weighted_mean,6,synthetic
2022-08-01,MDA,23.572,18.972,28.672,31.159,58.06,3.623,country_area_weighted_mean,6,synthetic
2022-08-01,RUS,25.298,20.698,30.398,17.454,53.25,3.349,country_area_weighted_mean,6,synthetic
2022-08-01,TUR,23.229,18.629,28.329,10.926,53.49,3.219,country_area_weighted_mean,6,synthetic
2022-08-01,GEO,28.346,23.746,33.446,21.396,52.64,3.428,country_area_weighted_mean,6,synthetic
2022-08-01,ISR,24.88,20.28,29.98,24.218,54.95,3.484,country_area_weighted_mean,6,synthetic
2022-08-01,EGY,26.798,22.198,31.898,7.817,51.16,3.156,country_area_weighted_mean,6,synthetic
2022-08-01,TUN,26.517,21.917,31.617,17.674,48.6,3.353,country_area_weighted_mean,6,synthetic
2022-08-01,MAR,24.917,20.317,30.017,11.604,55.03,3.232,country_area_weighted_mean,6,synthetic
2022-08-08,FRA,22.664,18.064,27.764,18.94,55.33,3.379,country_area_weighted_mean,6,synthetic
2022-08-08,DEU,22.303,17.703,27.403,16.366,53.66,3.327,country_area_weighted_mean,6,synthetic
2022-08-08,NLD,25.893,21.293,30.993,12.954,54.01,3.259,country_area_weighted_mean,6,synthetic
2022-08-08,BEL,23.993,19.393,29.093,14.542,52.93,3.291,country_area_weighted_mean,6,synthetic
2022-08-08,ITA,24.745,20.145,29.845,23.665,58.37,3.473,country_area_weighted_mean,6,synthetic
2022-08-08,ESP,26.106,21.506,31.206,17.192,57.89,3.344,country_area_weighted_mean,6,synthetic
2022-08-08,POL,21.878,17.278,26.978,24.54,58.59,3.491,country_area_weighted_mean,6,synthetic
2022-08-08,HUN,26.932,22.332,32.032,16.285,50.21,3.326,country_area_weighted_mean,6,synthetic
2022-08-08,ROU,24.259,19.659,29.359,14.618,51.91,3.292,country_area_weighted_mean,6,synthetic
2022-08-08,BGR,25.156,20.556,30.256,20.789,52.74,3.416,country_area_weighted_mean,6,synthetic
2022-08-08,SRB,25.547,20.947,30.647,7.81,49.88,3.156,country_area_weighted_mean,6,synthetic
2022-08-08,UKR,26.111,21.511,31.211,21.433,52.24,3.429,country_area_weighted_mean,6,synthetic
2022-08-08,MDA,21.482,16.882,26.582,20.501,55.06,3.41,country_area_weighted_mean,6,synthetic
2022-08-08,RUS,24.144,19.544,29.244,18.266,55.99,3.365,country_area_weighted_mean,6,synthetic
2022-08-08,TUR,24.121,19.521,29.221,7.105,57.43,3.142,country_area_weighted_mean,6,synthetic
2022-08-08,GEO,25.586,20.986,30.686,17.974,57.57,3.359,country_area_weighted_mean,6,synthetic
2022-08-08,ISR,24.114,19.514,29.214,13.858,54.88,3.277,country_area_weighted_mean,6,synthetic
2022-08-08,EGY,26.986,22.386,32.086,7.119,54.68,3.142,country_area_weighted_mean,6,synthetic
2022-08-08,TUN,26.23,21.63,31.33,16.363,50.49,3.327,country_area_weighted_mean,6,synthetic
2022-08-08,MAR,27.249,22.649,32.349,10.608,53.07,3.212,country_area_weighted_mean,6,synthetic
2022-08-15,FRA,22.529,17.929,27.629,14.435,54.6,3.289,country_area_weighted_mean,6,synthetic
2022-08-15,DEU,21.465,16.865,26.565,16.772,57.82,3.335,country_area_weighted_mean,6,synthetic
2022-08-15,NLD,25.651,21.051,30.751,10.607,51.96,3.212,country_area_weighted_mean,6,synthetic
2022-08-15,BEL,24.242,19.642,29.342,11.475,53.39,3.229,country_area_weighted_mean,6,synthetic
2022-08-15,ITA,26.225,21.625,31.325,19.2,55.79,3.384,country_area_weighted_mean,6,synthetic
2022-08-15,ESP,24.982,20.382,30.082,32.001,53.54,3.64,country_area_weighted_mean,6,synthetic
2022-08-15,POL,23.078,18.478,28.178,23.748,56.4,3.475,country_area_weighted_mean,6,synthetic
2022-08-15,HUN,26.676,22.076,31.776,18.714,51.09,3.374,country_area_weighted_mean,6,synthetic
2022-08-15,ROU,24.707,20.107,29.807,11.617,52.24,3.232,country_area_weighted_mean,6,synthetic
2022-08-15,BGR,21.739,17.139,26.839,23.794,58.07,3.476,country_area_weighted_mean,6,synthetic
2022-08-15,SRB,25.751,21.151,30.851,10.593,51.93,3.212,country_area_weighted_mean,6,synthetic
2022-08-15,UKR,26.715,22.115,31.815,31.353,51.89,3.627,country_area_weighted_mean,6,synthetic
2022-08-15,MDA,21.209,16.609,26.309,21.818,51.34,3.436,country_area_weighted_mean,6,synthetic
2022-08-15,RUS,23.685,19.085,28.785,12.32,53.58,3.246,country_area_weighted_mean,6,synthetic
2022-08-15,TUR,23.738,19.138,28.838,7.905,58.1,3.158,country_area_weighted_mean,6,synthetic
2022-08-15,GEO,24.852,20.252,29.952,20.845,60.65,3.417,country_area_weighted_mean,6,synthetic
2022-08-15,ISR,24.477,19.877,29.577,19.821,56.22,3.396,country_area_weighted_mean,6,synthetic
2022-08-15,EGY,25.111,20.511,30.211,12.813,52.28,3.256,country_area_weighted_mean,6,synthetic
2022-08-15,TUN,24.948,20.348,30.048,15.361,58.96,3.307,country_area_weighted_mean,6,synthetic
2022-08-15,MAR,28.342,23.742,33.442,11.367,46.52,3.227,country_area_weighted_mean,6,synthetic
2022-08-22,FRA,21.143,16.543,26.243,12.988,55.36,3.26,country_area_weighted_mean,6,synthetic
2022-08-22,DEU,22.733,18.133,27.833,16.446,55.96,3.329,country_area_weighted_mean,6,synthetic
2022-08-22,NLD,24.031,19.431,29.131,13.411,56.28,3.268,country_area_weighted_mean,6,synthetic
2022-08-22,BEL,23.999,19.399,29.099,14.161,58.04,3.283,country_area_weighted_mean,6,synthetic
2022-08-22,ITA,27.711,23.111,32.811,16.843,51.22,3.337,country_area_weighted_mean,6,synthetic
2022-08-22,ESP,24.645,20.045,29.745,29.212,55.98,3.584,country_area_weighted_mean,6,synthetic
2022-08-22,POL,21.557,16.957,26.657,29.987,58.56,3.6,country_area_weighted_mean,6,synthetic
2022-08-22,HUN,26.654,22.054,31.754,29.792,54.85,3.596,country_area_weighted_mean,6,synthetic
2022-08-22,ROU,24.408,19.808,29.508,14.048,52.61,3.281,country_area_weighted_mean,6,synthetic
2022-08-22,BGR,21.895,17.295,26.995,20.721,54.17,3.414,country_area_weighted_mean,6,synthetic
2022-08-22,SRB,23.962,19.362,29.062,9.073,52.53,3.181,country_area_weighted_mean,6,synthetic
2022-08-22,UKR,23.838,19.238,28.938,23.029,53.13,3.461,country_area_weighted_mean,6,synthetic
2022-08-22,MDA,20.232,15.632,25.332,19.764,56.29,3.395,country_area_weighted_mean,6,synthetic
2022-08-22,RUS,24.206,19.606,29.306,17.73,52.28,3.355,country_area_weighted_mean,6,synthetic
2022-08-22,TUR,22.719,18.119,27.819,16.637,60.99,3.333,country_area_weighted_mean,6,synthetic
2022-08-22,GEO,24.257,19.657,29.357,15.403,59.32,3.308,country_area_weighted_mean,6,synthetic
2022-08-22,ISR,25.324,20.724,30.424,17.932,54.53,3.359,country_area_weighted_mean,6,synthetic
2022-08-22,EGY,25.649,21.049,30.749,17.886,56.09,3.358,country_area_weighted_mean,6,synthetic
2022-08-22,TUN,25.599,20.999,30.699,25.492,55.31,3.51,country_area_weighted_mean,6,synthetic
2022-08-22,MAR,28.249,23.649,33.349,12.497,44.63,3.25,country_area_weighted_mean,6,synthetic
2022-08-29,FRA,22.588,17.988,27.688,14.639,56.89,3.293,country_area_weighted_mean,6,synthetic
2022-08-29,DEU,20.507,15.907,25.607,20.485,58.68,3.41,country_area_weighted_mean,6,synthetic
2022-08-29,NLD,24.358,19.758,29.458,12.187,54.64,3.244,country_area_weighted_mean,6,synthetic
2022-08-29,BEL,21.878,17.278,26.978,14.04,59.88,3.281,country_area_weighted_mean,6,synthetic
2022-08-29,ITA,26.886,22.286,31.986,12.022,47.95,3.24,country_area_weighted_mean,6,synthetic
2022-08-29,ESP,25.151,20.551,30.251,15.538,52.18,3.311,country_area_weighted_mean,6,synthetic
2022-08-29,POL,20.41,15.81,25.51,15.654,51.39,3.313,country_area_weighted_mean,6,synthetic
2022-08-29,HUN,24.324,19.724,29.424,10.58,53.65,3.212,country_area_weighted_mean,6,synthetic
2022-08-29,ROU,24.022,19.422,29.122,20.401,56.28,3.408,country_area_weighted_mean,6,synthetic
2022-08-29,BGR,22.831,18.231,27.931,17.349,54.67,3.347,country_area_weighted_mean,6,synthetic
2022-08-29,SRB,23.163,18.563,28.263,16.072,57.21,3.321,country_area_weighted_mean,6,synthetic
2022-08-29,UKR,21.653,17.053,26.753,13.419,53.17,3.268,country_area_weighted_mean,6,synthetic
2022-08-29,MDA,18.7,14.1,23.8,12.549,61.07,3.251,country_area_weighted_mean,6,synthetic
2022-08-29,RUS,20.736,16.136,25.836,19.786,57.49,3.396,country_area_weighted_mean,6,synthetic
2022-08-29,TUR,22.128,17.528,27.228,14.887,56.97,3.298,country_area_weighted_mean,6,synthetic
2022-08-29,GEO,23.31,18.71,28.41,13.62,57.66,3.272,country_area_weighted_mean,6,synthetic
2022-08-29,ISR,27.037,22.437,32.137,9.952,51.58,3.199,country_area_weighted_mean,6,synthetic
2022-08-29,EGY,25.025,20.425,30.125,12.325,56.42,3.247,country_area_weighted_mean,6,synthetic
2022-08-29,TUN,25.342,20.742,30.442,26.546,53.05,3.531,country_area_weighted_mean,6,synthetic
2022-08-29,MAR,27.793,23.193,32.893,12.564,53.52,3.251,country_area_weighted_mean,6,synthetic
2022-09-05,FRA,22.208,17.608,27.308,19.659,57.83,3.393,country_area_weighted_mean,6,synthetic
2022-09-05,DEU,20.051,15.451,25.151,22.853,60.59,3.457,country_area_weighted_mean,6,synthetic
2022-09-05,NLD,22.455,17.855,27.555,15.636,57.72,3.313,country_area_weighted_mean,6,synthetic
2022-09-05,BEL,20.22,15.62,25.32,12.585,59.25,3.252,country_area_weighted_mean,6,synthetic
2022-09-05,ITA,23.239,18.639,28.339,18.605,51.71,3.372,country_area_weighted_mean,6,synthetic
2022-09-05,ESP,23.945,19.345,29.045,13.6,57.27,3.272,country_area_weighted_mean,6,synthetic
2022-09-05,POL,19.326,14.726,24.426,26.707,56.82,3.534,country_area_weighted_mean,6,synthetic
2022-09-05,HUN,22.863,18.263,27.963,20.611,57.41,3.412,country_area_weighted_mean,6,synthetic
2022-09-05,ROU,20.846,16.246,25.946,26.296,57.13,3.526,country_area_weighted_mean,6,synthetic
2022-09-05,BGR,21.438,16.838,26.538,12.478,56.63,3.25,country_area_weighted_mean,6,synthetic
2022-09-05,SRB,22.99,18.39,28.09,18.26,54.7,3.365,country_area_weighted_mean,6,synthetic
2022-09-05,UKR,21.573,16.973,26.673,15.042,54.67,3.301,country_area_weighted_mean,6,synthetic
2022-09-05,MDA,17.658,13.058,22.758,10.037,54.8,3.201,country_area_weighted_mean,6,synthetic
2022-09-05,RUS,19.154,14.554,24.254,20.81,60.27,3.416,country_area_weighted_mean,6,synthetic
2022-09-05,TUR,23.783,19.183,28.883,18.056,56.97,3.361,country_area_weighted_mean,6,synthetic
2022-09-05,GEO,20.489,15.889,25.589,17.262,59.55,3.345,country_area_weighted_mean,6,synthetic
2022-09-05,ISR,26.593,21.993,31.693,13.728,54.96,3.275,country_area_weighted_mean,6,synthetic
2022-09-05,EGY,24.844,20.244,29.944,8.975,52.35,3.179,country_area_weighted_mean,6,synthetic
2022-09-05,TUN,24.717,20.117,29.817,17.138,56.68,3.343,country_area_weighted_mean,6,synthetic
2022-09-05,MAR,27.502,22.902,32.602,17.152,54.45,3.343,country_area_weighted_mean,6,synthetic
2022-09-12,FRA,18.613,14.013,23.713,20.373,57.11,3.407,country_area_weighted_mean,6,synthetic
2022-09-12,DEU,18.651,14.051,23.751,18.062,55.38,3.361,country_area_weighted_mean,6,synthetic
2022-09-12,NLD,21.166,16.566,26.266,16.628,56.62,3.333,country_area_weighted_mean,6,synthetic
2022-09-12,BEL,22.112,17.512,27.212,22.397,54.81,3.448,country_area_weighted_mean,6,synthetic
2022-09-12,ITA,23.054,18.454,28.154,10.786,52.07,3.216,country_area_weighted_mean,6,synthetic
2022-09-12,ESP,22.213,17.613,27.313,13.04,58.83,3.261,country_area_weighted_mean,6,synthetic
2022-09-12,POL,17.225,12.625,22.325,23.417,58.24,3.468,country_area_weighted_mean,6,synthetic
2022-09-12,HUN,19.766,15.166,24.866,34.909,59.42,3.698,country_area_weighted_mean,6,synthetic
2022-09-12,ROU,21.21,16.61,26.31,23.084,52.94,3.462,country_area_weighted_mean,6,synthetic
2022-09-12,BGR,19.739,15.139,24.839,16.471,55.78,3.329,country_area_weighted_mean,6,synthetic
2022-09-12,SRB,22.476,17.876,27.576,14.749,52.27,3.295,country_area_weighted_mean,6,synthetic
2022-09-12,UKR,19.603,15.003,24.703,13.362,53.7,3.267,country_area_weighted_mean,6,synthetic
2022-09-12,MDA,18.628,14.028,23.728,17.228,55.89,3.345,country_area_weighted_mean,6,synthetic
2022-09-12,RUS,19.008,14.408,24.108,28.414,60.97,3.568,country_area_weighted_mean,6,synthetic
2022-09-12,TUR,22.114,17.514,27.214,13.891,54.24,3.278,country_area_weighted_mean,6,synthetic
2022-09-12,GEO,19.895,15.295,24.995,16.461,58.44,3.329,country_area_weighted_mean,6,synthetic
2022-09-12,ISR,26.472,21.872,31.572,17.775,51.17,3.356,country_area_weighted_mean,6,synthetic
2022-09-12,EGY,25.375,20.775,30.475,6.742,57.64,3.135,country_area_weighted_mean,6,synthetic
2022-09-12,TUN,23.112,18.512,28.212,24.402,59.12,3.488,country_area_weighted_mean,6,synthetic
2022-09-12,MAR,25.632,21.032,30.732,7.882,50.3,3.158,country_area_weighted_mean,6,synthetic
2022-09-19,FRA,18.344,13.744,23.444,19.563,57.73,3.391,country_area_weighted_mean,6,synthetic
2022-09-19,DEU,15.552,10.952,20.652,20.277,58.69,3.406,country_area_weighted_mean,6,synthetic
2022-09-19,NLD,20.63,16.03,25.73,19.873,61.97,3.397,country_area_weighted_mean,6,synthetic
2022-09-19,BEL,19.445,14.845,24.545,20.553,55.5,3.411,country_area_weighted_mean,6,synthetic
2022-09-19,ITA,20.578,15.978,25.678,17.086,55.71,3.342,country_area_weighted_mean,6,synthetic
2022-09-19,ESP,19.541,14.941,24.641,10.417,58.79,3.208,country_area_weighted_mean,6,synthetic
2022-09-19,POL,16.077,11.477,21.177,13.875,58.12,3.277,country_area_weighted_mean,6,synthetic
2022-09-19,HUN,19.281,14.681,24.381,35.856,60.68,3.717,country_area_weighted_mean,6,synthetic
2022-09-19,ROU,19.351,14.751,24.451,32.103,58.2,3.642,country_area_weighted_mean,6,synthetic
2022-09-19,BGR,20.001,15.401,25.101,19.112,62.29,3.382,country_area_weighted_mean,6,synthetic
2022-09-19,SRB,19.31,14.71,24.41,25.097,60.79,3.502,country_area_weighted_mean,6,synthetic
2022-09-19,UKR,19.167,14.567,24.267,16.662,56.52,3.333,country_area_weighted_mean,6,synthetic
2022-09-19,MDA,17.904,13.304,23.004,20.34,56.63,3.407,country_area_weighted_mean,6,synthetic
2022-09-19,RUS,15.163,10.563,20.263,32.698,64.05,3.654,country_area_weighted_mean,6,synthetic
2022-09-19,TUR,21.009,16.409,26.109,13.353,56.04,3.267,country_area_weighted_mean,6,synthetic
2022-09-19,GEO,18.105,13.505,23.205,17.809,62.79,3.356,country_area_weighted_mean,6,synthetic
