week_start,iso3,skin_temperature_c,soil_temperature_l1_c,volumetric_soil_water_l1,snow_depth_m,aggregation,release_lag_days,data_realism
2023-07-10,DEU,26.983,22.515,0.271,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,NLD,22.056,18.441,0.2603,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,BEL,24.447,19.892,0.2243,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,ITA,24.21,21.853,0.2567,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,ESP,27.446,23.805,0.2562,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,POL,24.386,20.207,0.2387,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,HUN,22.86,19.608,0.268,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,ROU,26.504,22.514,0.2739,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,BGR,29.98,25.992,0.2671,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,SRB,24.782,20.461,0.2649,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,UKR,24.488,21.806,0.2841,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,MDA,26.076,21.631,0.2372,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,RUS,24.962,21.008,0.2647,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,TUR,25.401,21.149,0.2959,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,GEO,29.271,25.934,0.2576,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,ISR,28.873,25.872,0.2409,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,EGY,27.699,24.475,0.2426,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,TUN,26.371,23.827,0.2319,0.0,country_area_weighted_mean,6,synthetic
2023-07-10,MAR,28.989,24.781,0.2222,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,FRA,26.757,23.312,0.2871,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,DEU,25.103,21.232,0.2797,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,NLD,21.817,19.412,0.2616,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,BEL,25.459,22.49,0.2437,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,ITA,21.896,18.98,0.2407,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,ESP,28.262,23.884,0.254,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,POL,24.664,21.052,0.21,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,HUN,23.356,21.285,0.2385,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,ROU,25.202,22.18,0.2226,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,BGR,30.53,28.016,0.2635,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,SRB,25.198,21.295,0.262,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,UKR,27.567,23.927,0.3002,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,MDA,28.2,22.767,0.2526,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,RUS,25.056,21.584,0.2705,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,TUR,26.626,21.847,0.2839,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,GEO,26.54,23.546,0.2954,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,ISR,27.585,24.342,0.2397,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,EGY,29.721,25.484,0.2399,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,TUN,26.145,22.177,0.2503,0.0,country_area_weighted_mean,6,synthetic
2023-07-17,MAR,28.589,24.553,0.2261,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,FRA,25.732,23.556,0.2623,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,DEU,25.069,22.43,0.2617,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,NLD,23.724,20.885,0.2658,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,BEL,26.841,22.582,0.2197,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,ITA,23.726,19.602,0.2156,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,ESP,27.514,24.708,0.2162,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,POL,25.922,22.931,0.2241,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,HUN,26.449,24.579,0.2623,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,ROU,24.44,21.834,0.2677,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,BGR,31.43,27.53,0.2424,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,SRB,24.611,21.503,0.2472,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,UKR,28.42,24.197,0.3022,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,MDA,27.066,22.067,0.316,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,RUS,25.789,22.015,0.2363,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,TUR,24.4,21.423,0.2313,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,GEO,26.875,23.578,0.2237,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,ISR,27.709,24.411,0.2327,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,EGY,30.689,26.286,0.25,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,TUN,26.262,22.334,0.2364,0.0,country_area_weighted_mean,6,synthetic
2023-07-24,MAR,29.152,25.513,0.2487,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,FRA,24.18,21.212,0.3025,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,DEU,25.195,22.186,0.2456,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,NLD,24.883,22.068,0.2128,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,BEL,23.109,20.784,0.2744,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,ITA,22.795,20.191,0.2476,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,ESP,27.644,24.103,0.2298,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,POL,25.973,22.272,0.2231,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,HUN,26.311,22.225,0.2688,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,ROU,25.712,22.806,0.233,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,BGR,30.252,26.762,0.2393,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,SRB,24.885,21.704,0.2731,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,UKR,25.872,21.909,0.2503,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,MDA,24.247,21.613,0.2581,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,RUS,26.336,22.318,0.2255,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,TUR,23.773,20.954,0.2444,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,GEO,26.293,22.007,0.2385,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,ISR,29.898,24.867,0.2194,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,EGY,29.152,25.225,0.253,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,TUN,28.661,24.604,0.242,0.0,country_area_weighted_mean,6,synthetic
2023-07-31,MAR,29.265,26.129,0.2065,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,FRA,23.733,20.369,0.2641,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,DEU,24.213,20.908,0.2447,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,NLD,26.143,22.017,0.2361,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,BEL,23.564,20.498,0.235,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,ITA,24.457,20.823,0.3202,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,ESP,27.146,23.595,0.2591,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,POL,26.237,23.416,0.2558,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,HUN,25.331,22.521,0.2951,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,ROU,25.322,22.018,0.2249,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,BGR,28.354,24.798,0.2827,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,SRB,21.683,18.308,0.3314,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,UKR,26.746,23.158,0.2354,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,MDA,23.878,21.031,0.2419,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,RUS,26.496,23.135,0.238,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,TUR,24.27,21.167,0.2248,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,GEO,26.093,24.509,0.2476,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,ISR,26.687,23.517,0.2277,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,EGY,29.268,25.481,0.2054,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,TUN,27.244,24.057,0.246,0.0,country_area_weighted_mean,6,synthetic
2023-08-07,MAR,27.666,23.996,0.2505,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,FRA,22.847,19.403,0.2536,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,DEU,24.03,20.954,0.2706,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,NLD,25.18,20.866,0.222,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,BEL,22.74,19.691,0.2222,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,ITA,25.268,21.946,0.2454,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,ESP,24.994,21.088,0.2198,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,POL,24.542,20.405,0.2649,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,HUN,24.298,20.759,0.2493,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,ROU,27.345,22.892,0.2687,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,BGR,26.844,24.802,0.3191,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,SRB,23.431,19.775,0.2468,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,UKR,26.651,23.785,0.2342,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,MDA,26.995,23.235,0.2006,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,RUS,27.167,24.141,0.2703,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,TUR,25.058,22.115,0.2563,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,GEO,26.432,22.303,0.2963,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,ISR,28.836,23.82,0.2157,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,EGY,29.268,25.796,0.1837,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,TUN,27.846,23.593,0.2303,0.0,country_area_weighted_mean,6,synthetic
2023-08-14,MAR,25.067,22.706,0.2441,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,FRA,22.951,19.678,0.2502,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,DEU,22.641,19.927,0.249,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,NLD,27.232,22.944,0.242,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,BEL,22.295,19.489,0.2268,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,ITA,25.886,21.74,0.2252,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,ESP,23.928,22.494,0.2594,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,POL,26.298,24.359,0.3167,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,HUN,22.55,20.281,0.2698,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,ROU,22.152,19.885,0.2636,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,BGR,25.297,21.928,0.2331,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,SRB,23.049,20.305,0.2639,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,UKR,24.968,20.003,0.2799,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,MDA,25.248,21.492,0.2451,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,RUS,24.281,21.906,0.2442,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,TUR,24.101,20.992,0.2456,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,GEO,22.729,19.649,0.2339,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,ISR,27.365,22.821,0.2424,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,EGY,29.316,25.201,0.2179,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,TUN,28.339,24.253,0.2255,0.0,country_area_weighted_mean,6,synthetic
2023-08-21,MAR,25.852,22.352,0.2939,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,FRA,21.745,19.038,0.2349,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,DEU,21.066,18.325,0.2405,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,NLD,26.54,22.532,0.2214,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,BEL,22.733,18.967,0.2475,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,ITA,25.128,22.339,0.2295,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,ESP,24.059,20.986,0.1975,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,POL,25.136,21.106,0.2545,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,HUN,22.068,19.72,0.2365,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,ROU,22.384,20.352,0.2693,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,BGR,25.255,22.122,0.21,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,SRB,23.056,20.77,0.2373,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,UKR,20.305,19.083,0.2813,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,MDA,25.35,21.95,0.2911,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,RUS,22.726,19.287,0.2105,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,TUR,23.807,20.254,0.2699,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,GEO,23.898,20.078,0.2304,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,ISR,23.524,20.811,0.2369,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,EGY,28.323,23.967,0.212,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,TUN,26.985,23.154,0.2247,0.0,country_area_weighted_mean,6,synthetic
2023-08-28,MAR,25.282,21.401,0.2608,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,FRA,19.239,16.835,0.2346,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,DEU,20.862,18.523,0.2215,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,NLD,25.789,22.203,0.2154,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,BEL,22.527,18.973,0.2183,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,ITA,23.81,20.704,0.2153,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,ESP,24.343,19.55,0.217,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,POL,18.768,16.411,0.2511,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,HUN,22.561,20.872,0.3059,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,ROU,21.51,18.031,0.2591,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,BGR,23.99,20.732,0.2748,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,SRB,23.705,20.209,0.24,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,UKR,19.705,16.892,0.2516,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,MDA,22.832,19.963,0.2732,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,RUS,22.152,18.945,0.2581,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,TUR,22.697,19.083,0.2293,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,GEO,19.973,17.368,0.2354,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,ISR,24.137,21.386,0.2357,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,EGY,25.912,22.211,0.2716,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,TUN,27.089,22.783,0.2467,0.0,country_area_weighted_mean,6,synthetic
2023-09-04,MAR,25.299,21.681,0.2086,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,FRA,18.671,15.922,0.2324,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,DEU,18.087,15.914,0.2294,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,NLD,23.629,21.018,0.2281,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,BEL,20.741,18.363,0.2468,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,ITA,23.757,20.257,0.1939,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,ESP,25.268,22.438,0.2393,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,POL,17.214,14.782,0.2378,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,HUN,21.847,19.114,0.2296,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,ROU,21.012,19.423,0.3047,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,BGR,24.481,21.155,0.2875,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,SRB,22.364,19.273,0.2661,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,UKR,19.462,17.599,0.2705,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,MDA,21.357,18.019,0.2164,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,RUS,23.459,20.697,0.2399,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,TUR,21.629,19.2,0.2469,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,GEO,17.476,15.569,0.2533,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,ISR,23.686,19.925,0.2245,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,EGY,23.135,21.355,0.247,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,TUN,24.268,21.212,0.2797,0.0,country_area_weighted_mean,6,synthetic
2023-09-11,MAR,23.761,20.865,0.2158,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,FRA,18.781,16.608,0.245,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,DEU,17.23,14.771,0.26,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,NLD,21.121,18.407,0.2232,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,BEL,20.664,17.961,0.2408,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,ITA,22.697,19.868,0.2478,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,ESP,22.838,20.415,0.2585,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,POL,16.848,14.925,0.2561,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,HUN,22.23,19.47,0.2443,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,ROU,18.969,17.249,0.2896,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,BGR,21.41,19.346,0.3095,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,SRB,21.069,18.788,0.2294,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,UKR,18.013,16.07,0.2947,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,MDA,21.198,18.875,0.2969,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,RUS,21.375,19.09,0.1895,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,TUR,21.687,18.38,0.2678,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,GEO,16.915,13.944,0.2302,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,ISR,21.841,18.543,0.246,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,EGY,23.919,20.51,0.2632,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,TUN,23.136,19.2,0.2264,0.0,country_area_weighted_mean,6,synthetic
2023-09-18,MAR,23.077,20.156,0.2438,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,FRA,18.708,15.753,0.2483,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,DEU,18.268,16.596,0.2494,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,NLD,20.385,17.271,0.2694,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,BEL,19.337,17.382,0.222,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,ITA,23.055,20.136,0.2487,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,ESP,20.592,16.939,0.2323,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,POL,17.228,14.847,0.2977,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,HUN,18.966,15.363,0.318,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,ROU,16.288,14.578,0.263,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,BGR,18.836,17.085,0.2801,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,SRB,17.426,15.796,0.2238,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,UKR,17.128,15.153,0.2895,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,MDA,19.656,16.458,0.3077,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,RUS,19.057,16.24,0.2251,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,TUR,23.168,18.962,0.2567,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,GEO,16.563,15.856,0.2374,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,ISR,20.893,19.069,0.2268,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,EGY,22.386,19.33,0.2427,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,TUN,20.85,17.654,0.2369,0.0,country_area_weighted_mean,6,synthetic
2023-09-25,MAR,23.361,20.405,0.2511,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,FRA,14.894,13.713,0.2327,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,DEU,15.75,12.897,0.2259,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,NLD,19.976,17.341,0.25,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,BEL,16.631,14.596,0.2795,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,ITA,19.982,16.592,0.2227,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,ESP,20.381,17.561,0.2708,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,POL,13.66,12.943,0.2947,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,HUN,15.934,14.895,0.3124,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,ROU,11.965,11.121,0.2673,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,BGR,19.03,16.656,0.3043,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,SRB,14.965,13.525,0.2336,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,UKR,17.259,15.34,0.3003,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,MDA,15.855,15.09,0.2731,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,RUS,16.278,14.817,0.2472,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,TUR,20.618,18.1,0.2401,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,GEO,16.811,14.698,0.2946,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,ISR,19.182,16.279,0.2597,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,EGY,20.63,17.414,0.2362,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,TUN,19.648,17.012,0.285,0.0,country_area_weighted_mean,6,synthetic
2023-10-02,MAR,18.872,16.627,0.2698,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,FRA,15.15,14.121,0.2383,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,DEU,12.07,10.081,0.274,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,NLD,16.625,14.429,0.2613,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,BEL,13.032,11.793,0.233,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,ITA,17.219,16.093,0.2383,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,ESP,18.075,15.87,0.2654,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,POL,12.884,11.403,0.3129,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,HUN,14.008,12.943,0.2821,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,ROU,11.998,10.144,0.2609,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,BGR,17.505,14.921,0.2779,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,SRB,16.292,13.018,0.2305,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,UKR,14.7,12.99,0.2849,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,MDA,13.691,12.684,0.2418,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,RUS,13.376,11.655,0.2211,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,TUR,15.814,14.733,0.2454,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,GEO,17.433,16.495,0.3133,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,ISR,17.368,15.094,0.2591,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,EGY,21.577,18.499,0.2308,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,TUN,17.478,16.037,0.2214,0.0,country_area_weighted_mean,6,synthetic
2023-10-09,MAR,15.964,14.41,0.2386,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,FRA,13.814,12.319,0.2644,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,DEU,8.051,8.056,0.2905,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,NLD,13.402,11.94,0.2782,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,BEL,12.349,11.465,0.2212,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,ITA,15.183,12.949,0.2472,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,ESP,16.114,14.208,0.2137,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,POL,9.255,7.917,0.2757,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,HUN,11.74,11.426,0.259,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,ROU,13.705,11.666,0.2484,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,BGR,15.131,11.817,0.2428,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,SRB,14.392,12.962,0.2636,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,UKR,14.233,13.698,0.3165,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,MDA,9.836,9.88,0.2606,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,RUS,13.31,11.559,0.258,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,TUR,17.883,15.209,0.2058,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,GEO,15.747,14.177,0.2343,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,ISR,15.648,14.389,0.2391,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,EGY,20.179,18.91,0.2197,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,TUN,17.259,15.779,0.2388,0.0,country_area_weighted_mean,6,synthetic
2023-10-16,MAR,14.51,13.316,0.2181,0.0,country_area_weighted_mean,6,synthetic
2023-10-23,FRA,10.756,9.344,0.2398,0.0,country_area_weighted_mean,6,synthetic
2023-10-23,DEU,8.063,7.122,0.2768,0.0,country_area_weighted_mean,6,synthetic
2023-10-23,NLD,11.5,10.863,0.3094,0.0,country_area_weighted_mean,6,synthetic
2023-10-23,BEL,11.818,10.153,0.2725,0.0,country_area_weighted_mean,6,synthetic
